route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
"99-13-r11-1","TA+b003f","2023.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2024.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","2025.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0026","2026.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0026","2027.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0026","2028.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0026","2029.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b002d","203.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0026","2030.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2031.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","2033.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003f","2034.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2035.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","2036.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2037.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","2039.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b002d","204.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003f","2040.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2041.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","2042.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2043.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","2045.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003f","2046.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2047.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","2048.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2049.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b002d","205.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0036","2051.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003f","2052.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2053.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","2054.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2055.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","2057.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003f","2058.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2059.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b002d","206.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003h","2060.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2061.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","2063.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003f","2064.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2065.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","2066.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2067.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","2069.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b002d","207.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003f","2070.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","2071.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","2072.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","2073.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jb","2075.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jb","2076.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jb","2077.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jc","2078.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jc","2079.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0025","208.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00eg","2080.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00eg","2081.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00eg","2082.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0025","209.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jp","2090.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jp","2091.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jq","2094.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jq","2097.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jq","2098.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jq","2099.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0025","210.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jq","2100.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jz","2101.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00jz","2102.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00je","2103.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00je","2104.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00je","2105.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0025","211.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0025","212.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0025","213.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0025","214.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0025","215.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0036","216.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0036","217.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003f","218.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003g","219.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003h","220.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003i","221.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003f","223.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003g","224.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003h","225.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003i","226.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0026","228.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0026","229.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0026","230.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0026","231.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0026","232.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0026","233.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008e","2334.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2335.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2336.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2337.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2338.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2339.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0026","234.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008e","2341.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2343.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2344.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2345.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2346.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2347.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2348.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2349.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","235.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008e","2350.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2351.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2352.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2353.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2354.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2355.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2356.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2357.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2358.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2359.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003f","236.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008e","2360.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2362.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2363.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2364.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2365.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00fy","2366.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00fy","2367.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2368.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2369.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003g","237.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008e","2370.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008e","2371.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2372.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2373.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2374.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2375.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2376.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2377.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2378.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2379.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003h","238.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008g","2380.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00gx","2381.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2382.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2383.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2384.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00gx","2386.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00gx","2387.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00gx","2388.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00gx","2389.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003i","239.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008g","2390.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00h0","2391.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00h0","2392.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00h0","2393.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2394.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2395.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2396.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2397.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2398.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2399.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2400.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008g","2401.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008i","2402.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008i","2403.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008i","2404.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008i","2405.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00h1","2406.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00h1","2407.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00h2","2408.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b00h3","2409.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b0036","241.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b008i","2410.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008i","2411.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008i","2412.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b008i","2413.TA.99-13-r11-1.16.O","99-13-r11-1.16.O","","0"
"99-13-r11-1","TA+b003f","242.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003g","243.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003h","244.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003i","245.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0036","247.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003f","248.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003g","249.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003h","250.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003i","251.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0036","253.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003f","254.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003g","255.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003h","256.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003i","257.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b0036","259.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003f","260.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003g","261.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003h","262.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b003i","263.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00k3","265.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jb","266.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00k6","267.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jc","268.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00eg","2699.TA.99-13-r11-1.18.O","99-13-r11-1.18.O","","0"
"99-13-r11-1","TA+b00jp","2700.TA.99-13-r11-1.18.O","99-13-r11-1.18.O","","0"
"99-13-r11-1","TA+b00jz","2702.TA.99-13-r11-1.18.O","99-13-r11-1.18.O","","0"
"99-13-r11-1","TA+b00je","2703.TA.99-13-r11-1.18.O","99-13-r11-1.18.O","","0"
"99-13-r11-1","TA+b00jb","2704.TA.99-13-r11-1.18.O","99-13-r11-1.18.O","","0"
"99-13-r11-1","TA+b0035","2707.TA.99-13-r11-1.19.O","99-13-r11-1.19.O","","0"
"99-13-r11-1","TA+b002f","2708.TA.99-13-r11-1.19.O","99-13-r11-1.19.O","","0"
"99-13-r11-1","TA+b002c","2709.TA.99-13-r11-1.19.O","99-13-r11-1.19.O","","0"
"99-13-r11-1","TA+b002r","2710.TA.99-13-r11-1.19.O","99-13-r11-1.19.O","","0"
"99-13-r11-1","TA+b00js","2711.TA.99-13-r11-1.19.O","99-13-r11-1.19.O","","0"
"99-13-r11-1","TA+b00eg","2712.TA.99-13-r11-1.19.O","99-13-r11-1.19.O","","0"
"99-13-r11-1","TA+b00em","2713.TA.99-13-r11-1.19.O","99-13-r11-1.19.O","","0"
"99-13-r11-1","TA+b0027","2715.TA.99-13-r11-1.20.O","99-13-r11-1.20.O","","0"
"99-13-r11-1","TA+b00ke","2716.TA.99-13-r11-1.20.O","99-13-r11-1.20.O","","0"
"99-13-r11-1","TA+b0025","2717.TA.99-13-r11-1.20.O","99-13-r11-1.20.O","","0"
"99-13-r11-1","TA+b008g","2724.TA.99-13-r11-1.20.O","99-13-r11-1.20.O","","0"
"99-13-r11-1","TA+b00jp","275.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jp","276.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jp","277.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jz","282.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jz","283.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jz","284.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00jb","285.TA.99-13-r11-1.5.O","99-13-r11-1.5.O","","0"
"99-13-r11-1","TA+b00kt","2929.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b008e","2930.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00ke","2931.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00ke","2932.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00kl","2933.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00kl","2934.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00kl","2935.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00kl","2936.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00kl","2937.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00kl","2938.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b00kl","2939.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0027","2940.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0027","2941.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0027","2942.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b002a","2943.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0036","2944.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003f","2945.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003g","2946.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003h","2947.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003i","2948.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0036","2950.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003f","2951.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003g","2952.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003h","2953.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003i","2954.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0036","2956.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003f","2957.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003g","2958.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003h","2959.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003i","2960.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0036","2962.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003f","2963.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003g","2964.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003h","2965.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003i","2966.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0036","2968.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003f","2969.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003g","2970.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003h","2971.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b003i","2972.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
"99-13-r11-1","TA+b0036","2974.TA.99-13-r11-1.23.I","99-13-r11-1.23.I","","1"
