route_id,agency_id,route_short_name,route_long_name,route_type
"10-763-e20-1","01","763","Wilton Terrace - Termonabbey (Aston Village)","3"
"10-767-e19-1","01","767","Busáras - Knightsbrook Hotel","3"
"10-767-e20-1","01","767","Busáras - Knightsbrook Hotel","3"
"10-768-e19-1","01","768","Busáras - Cork Bus Station","3"
"10-768-e20-1","01","768","Busáras - Cork Bus Station","3"
"10-769-e19-1","01","769","Busáras - Cavan Bus Station","3"
"10-769-e20-1","01","769","Busáras - Cavan Bus Station","3"
"10-770-e19-1","01","770","Cavan Bus Station - Athboy (Opp Darnley Lodge)","3"
"10-770-e20-1","01","770","Cavan Bus Station - Athboy (Opp Darnley Lodge)","3"
"10-771-e19-1","01","771","Wilton Terrace - Clonmellon","3"
"10-771-e20-1","01","771","Wilton Terrace - Clonmellon","3"
"10-772-e19-1","01X","772","Busáras - Donegal Abbey Hotel","3"
"10-772-e20-1","01X","772","Busáras - Donegal Abbey Hotel","3"
"10-774-e19-1","01","774","South Mall (Opp Cork Passport Office) - Haulbowline (NMCI)","3"
"10-774-e20-1","01","774","South Mall (Opp Cork Passport Office) - Haulbowline (NMCI)","3"
"10-794-e19-1","01","794","Castle Street - Wicklow Gaol","3"
"10-794-e20-1","01","794","Castle Street - Wicklow Gaol","3"
"10-795-e19-1","01","795","Wicklow Gaol - Old Marine Hotel","3"
"10-795-e20-1","01","795","Wicklow Gaol - Arklow (Opp Lidl)","3"
"17-120-1-cm1-1","03C","120-1","Edenderry Shopping Centre - University College Dublin","3"
"17-120-1-cm2-1","03C","120-1","Edenderry Shopping Centre - University College Dublin","3"
"17-120-2-cm1-1","03C","120-2","Dublin - Newbridge","3"
"17-120-2-cm2-1","03C","120-2","Dublin - Newbridge","3"
"17-120-3-cm1-1","03C","120-3","Edenderry - Tullamore","3"
"17-120-3-cm2-1","03C","120-3","Edenderry - Tullamore","3"
"17-120-4-cm1-1","03C","120-4","Edenderry - Tullamore","3"
"17-120-4-cm2-1","03C","120-4","Edenderry - Tullamore","3"
"17-120-5-cm1-1","03C","120-5","Edenderry - Dublin","3"
"17-120-5-cm2-1","03C","120-5","Edenderry - Dublin","3"
"17-120-6-cm1-1","03C","120-6","Dublin - Newbridge","3"
"17-120-6-cm2-1","03C","120-6","Dublin - Newbridge","3"
"17-120-9-cm1-1","03C","120-9","Dublin - Edenderry","3"
"17-120-9-cm2-1","03C","120-9","Dublin - Edenderry","3"
"17-120-cm1-1","03C","120","Dublin - Edenderry","3"
"17-120-cm2-1","03C","120","Dublin - Edenderry","3"
"17-125-cm1-1","03C","125","University College Dublin - Newbridge (Opp Ryans Bar)","3"
"17-125-cm2-1","03C","125","University College Dublin - Newbridge (Opp Ryans Bar)","3"
"17-126-1-cm1-1","03C","126-1","Dublin - Rathangan","3"
"17-126-1-cm2-1","03C","126-1","Dublin - Rathangan","3"
"17-126-2-cm1-1","03C","126-2","Kildare - Dublin","3"
"17-126-2-cm2-1","03C","126-2","Kildare - Dublin","3"
"17-126-4-cm1-1","03C","126-4","Dublin - Newbridge","3"
"17-126-4-cm2-1","03C","126-4","Dublin - Newbridge","3"
"17-126-5-cm1-1","03C","126-5","Kildare - Dublin","3"
"17-126-5-cm2-1","03C","126-5","Kildare - Dublin","3"
"17-126-6-cm1-1","03C","126-6","Dublin - Newbridge","3"
"17-126-6-cm2-1","03C","126-6","Dublin - Newbridge","3"
"17-126-7-cm1-1","03C","126-7","Kildare - University College Dublin","3"
"17-126-7-cm2-1","03C","126-7","Kildare - University College Dublin","3"
"17-126-8-cm1-1","03C","126-8","Dublin - Newbridge","3"
"17-126-8-cm2-1","03C","126-8","Dublin - Newbridge","3"
"17-126-9-cm1-1","03C","126-9","Dublin - Rathangan","3"
"17-126-9-cm2-1","03C","126-9","Dublin - Rathangan","3"
"17-126-cm1-1","03C","126","Dublin - Rathangan","3"
"17-126-cm2-1","03C","126","Dublin - Rathangan","3"
"17-130-1-cm1-1","03C","130-1","Athy - Dublin","3"
"17-130-1-cm2-1","03C","130-1","Athy - Dublin","3"
"17-130-cm1-1","03C","130","Dublin - Athy","3"
"17-130-cm2-1","03C","130","Dublin - Athy","3"
"2-102-6-ga2-1","03","102-6","Sutton - Swords","3"
"2-102-6-gad-1","03","102-6","Sutton - Swords","3"
"2-102-7-ga2-1","03","102-7","Clarehall - Sutton","3"
"2-102-7-gad-1","03","102-7","Clarehall - Sutton","3"
"2-102-8-ga2-1","03","102-8","River Valley - Portmarnock","3"
"2-102-8-gad-1","03","102-8","River Valley - Portmarnock","3"
"2-102-9-ga2-1","03","102-9","Swords - Sutton","3"
"2-102-9-gad-1","03","102-9","Swords - Sutton","3"
"2-102-ga2-1","03","102","Dublin Airport - Sutton Station","3"
"2-102-gad-1","03","102","Dublin Airport - Sutton Station","3"
"2-104-ga2-1","03","104","Clontarf - DCU","3"
"2-104-gad-1","03","104","Clontarf - DCU","3"
"2-111-ga2-1","03","111","Bride's Glen - Dalkey","3"
"2-111-gad-1","03","111","Bride's Glen - Dalkey","3"
"2-114-ga2-1","03","114","Rockview - Blackrock Station","3"
"2-114-gad-1","03","114","Rockview - Blackrock Station","3"
"2-161-ga2-1","03","161","Rockbrook - Dundrum","3"
"2-161-gad-1","03","161","Rockbrook - Dundrum","3"
"2-171-ga2-1","03","171","Kilbarrack - Blanchardstown","3"
"2-171-gad-1","03","171","Kilbarrack - Blanchardstown","3"
"2-174-ga2-1","03","174","Rialto - Blackrock","3"
"2-174-gad-1","03","174","Rialto - Blackrock","3"
"2-175-ga2-1","03","175","UCD - Citywest","3"
"2-175-gad-1","03","175","UCD - Citywest","3"
"2-17-ga2-1","03","17","Rialto - Blackrock","3"
"2-17-gad-1","03","17","Rialto - Blackrock","3"
"2-184-ga2-1","03","184","Newtownmountkennedy - Bray Station","3"
"2-184-gad-1","03","184","Newtownmountkennedy - Bray Station","3"
"2-185-9-ga2-1","03","185-9","Enniskerry - Ballywaltrim","3"
"2-185-9-gad-1","03","185-9","Enniskerry - Ballywaltrim","3"
"2-185-ga2-1","03","185","Enniskerry -Bray Station","3"
"2-185-gad-1","03","185","Enniskerry -Bray Station","3"
"2-18-ga2-1","03","18","Palmerstown- Sandymount","3"
"2-18-gad-1","03","18","Palmerstown- Sandymount","3"
"2-197-y11-3","03","197","197","3"
"2-220-1-ga2-1","03","220-1","DCU - Lady's Well Road","3"
"2-220-9-ga2-1","03","220-9","Collins Avenue - Finglas","3"
"2-220-9-gad-1","03","220-9","Collins Avenue - Finglas","3"
"2-220-ga2-1","03","220","DCU - Lady's Well Road","3"
"2-220-gad-1","03","220","DCU - Lady's Well Road","3"
"2-236-1-ga2-1","03","236-1","Blanchardstown Shopping Centre - Damastown IBM","3"
"2-236-1-gad-1","03","236-1","Blanchardstown Shopping Centre - Damastown IBM","3"
"2-236-9-ga2-1","03","236-9","Blanchardstown - Tyrellstown","3"
"2-236-9-gad-1","03","236-9","Blanchardstown - Tyrellstown","3"
"2-236-ga2-1","03","236","Blanchardstown Shopping Centre - Damastown IBM","3"
"2-236-gad-1","03","236","Blanchardstown Shopping Centre - Damastown IBM","3"
"2-238-ga2-1","03","238","Tyrellstown - Blanchardstown","3"
"2-238-gad-1","03","238","Blanchardstown - Tyrellstown","3"
"2-270-9-ga2-1","03","270-9","Castaheany Estate - Castleknock Community College","3"
"2-270-9-gad-1","03","270-9","Castaheany Estate - Castleknock Community College","3"
"2-270-ga2-1","03","270","Dunboyne - Blanchardstown Shopping Centre","3"
"2-270-gad-1","03","270","Dunboyne - Blanchardstown Shopping Centre","3"
"2-331-ga2-1","03","331","Dublin Airport - Balbriggan","3"
"2-331-gad-1","03","331","Dublin Airport - Balbriggan","3"
"2-332-ga2-1","03","332","Swords - Portrane","3"
"2-332-gad-1","03","332","Swords - Portrane","3"
"2-339-ga2-1","03","339","Donabate National School - Turvey Drive","3"
"2-339-gad-1","03","339","Donabate National School - Turvey Drive","3"
"2-451-ga2-1","03","451","Kilmacanogue - Dún Laoghaire","3"
"2-451-gad-1","03","451","Kilmacanogue - Dún Laoghaire","3"
"2-452-ga2-1","03","452","Kilmacanogue - Dún Laoghaire","3"
"2-452-gad-1","03","452","Kilmacanogue - Dún Laoghaire","3"
"2-59-ga2-1","03","59","Dún Laoghiaire - Killiney Hill","3"
"2-59-gad-1","03","59","Dún Laoghiaire - Killiney Hill","3"
"2-631-ga2-1","03","631","Kilternan - Dún Laoghaire","3"
"2-63-ga2-1","03","63","Kilternan - Dún Laoghaire","3"
"2-63-gad-1","03","63","Kilternan - Dún Laoghaire","3"
"2-751-ga2-1","03","751","The Square Tallaght - Dún Laoghaire","3"
"2-751-gad-1","03","751","The Square Tallaght - Dún Laoghaire","3"
"2-75-ga2-1","03","75","The Square Tallaght  - Dún Laoghaire","3"
"2-75-gad-1","03","75","The Square Tallaght  - Dún Laoghaire","3"
"2-761-ga2-1","03","761","Tallaght - Chapelizod","3"
"2-761-gad-1","03","761","Tallaght - Chapelizod","3"
"2-76-ga2-1","03","76","Tallaght  - Chapelizod","3"
"2-76-gad-1","03","76","Tallaght  - Chapelizod","3"
"2-951-ga2-1","03","951","Liffey Valley SC - Adamstown Station","3"
"2-951-gad-1","03","951","Liffey Valley SC - Adamstown Station","3"
"2-952-ga2-1","03","952","Blanchardstown SC - Adamstown Station","3"
"2-952-gad-1","03","952","Blanchardstown SC - Adamstown Station","3"
"60-116-d12-1","978","116","Sussex Road - Church of Our Lady of Good Council","3"
"60-118-d12-1","978","118","Enniskerry Road (Ballycorus Rd) - Eden Quay","3"
"60-11-d12-1","978","11","Saint Pappin's Road - Blackthorn Drive (Blackthorn Road)","3"
"60-120-d12-1","978","120","Merrion Road RDS - River Road","3"
"60-122-d12-1","978","122","Ashington Park - Errigal Rd","3"
"60-123-d12-1","978","123","Kilnamanagh Road - Griffith Avenue (Malahide Road)","3"
"60-130-d12-1","978","130","Talbot Street - Clontarf Castle","3"
"60-13-d12-1","978","13","Harristown Bus Depot - Business Park Bus Terminus","3"
"60-140-d12-1","978","140","Saint Margaret's Road - Upper Rathmines Road","3"
"60-142-d12-1","978","142","Wendell Avenue - University College of Dublin UCD","3"
"60-145-d12-1","978","145","Outside Heuston Train Station - Kilmacanogue","3"
"60-14-d12-1","978","14","Maryfield Drive - Outside Luas Station","3"
"60-150-d12-1","978","150","Hawkin's Street - Orwell Road","3"
"60-151-d12-1","978","151","Bargy Road - Foxborough Estate","3"
"60-155-d12-1","978","155","St.Margaret's Road - Outside Train Station","3"
"60-15A-d12-1","978","15A","Merrion Square South - Limekiln Avenue","3"
"60-15B-d12-1","978","15B","Merrion Square South - Dalriada Estate","3"
"60-15-d12-1","978","15","Main Street - Ballycullen Road (Hunter's Avenue)","3"
"60-15D-d12-1","978","15D","Merrion Square South - Church of Our Lady of Good Council","3"
"60-16-d12-1","978","16","Dublin Airport - Kingston Estate","3"
"60-16D-d12-1","978","16D","Dublin Airport - Kingston Estate","3"
"60-1-d12-1","978","1","Shanard Road (Shanard Avenue) - Shaw Street","3"
"60-26-d12-1","978","26","Merrion Square South - Liffey Valley Shopping Centre","3"
"60-27A-d12-1","978","27A","Liberty Hall - Blunden Drive","3"
"60-27B-d12-1","978","27B","Liberty Hall - Harristown Bus Garage","3"
"60-27-d12-1","978","27","Templeview Avenue - Fortunestown Road","3"
"60-27X-d12-1","978","27X","University College Dublin - Clare Hall Estate (Templeview Avenue)","3"
"60-31D-d12-1","978","31D","The Helix - Saint Mary's School","3"
"60-32X-d12-1","978","32X","Swords Road (Lawson Spinney) - University College Dublin","3"
"60-33-d12-1","978","33","Irish Life Mall - Church","3"
"60-33D-d12-1","978","33D","Custom House Quay - Smarts Lane","3"
"60-33E-d12-1","978","33E","Irish Life Mall - Northcliffe Heights","3"
"60-33X-d12-1","978","33X","Custom House Quay - Church","3"
"60-37-d12-1","978","37","Wilton Terrace - Shopping Centre","3"
"60-38A-d12-1","978","38A","Burlington Road (Mespil Road) - Damastown Drive","3"
"60-38B-d12-1","978","38B","Burlington Road (Mespil Road) - Damastown Drive","3"
"60-38-d12-1","978","38","Burlington Road (Mespil Road) - Damastown Drive","3"
"60-38D-d12-1","978","38D","Burlington Road (Mespil Road) - Damastown Drive","3"
"60-39A-d12-1","978","39A","University College Dublin - Ongar Road (Hansfield Road)","3"
"60-39-d12-1","978","39","Burlington Road (Mespil Road) - Ongar Road (Hansfield Road)","3"
"60-39X-d12-1","978","39X","Burlington Road (Mespil Road) - Ongar Road (Hansfield Road)","3"
"60-40B-d12-1","978","40B","The Gate Hotel - River Meade Avenue","3"
"60-40-d12-1","978","40","Charlestown Shopping Centre - Liffey Valley Shopping Centre","3"
"60-40D-d12-1","978","40D","The Gate Hotel - The Oaks","3"
"60-40E-d12-1","978","40E","Broombridge Luas - Carlton Hotel","3"
"60-41B-d12-1","978","41B","Marlborough Street - Cemetery","3"
"60-41C-d12-1","978","41C","Marlborough Street - Abbeyvale Estate","3"
"60-41-d12-1","978","41","Marlborough Street - Abbeyvale Estate","3"
"60-41D-d12-1","978","41D","Marlborough Street - Swords Business Park","3"
"60-41X-d12-1","978","41X","University College Dublin - Knocksedan","3"
"60-42-d12-1","978","42","Talbot Street (opp Bank of Ireland) - Coast Road","3"
"60-42D-d12-1","978","42D","The Helix - Strand Road (St.Anne's Estate)","3"
"60-43-d12-1","978","43","Talbot Street (opp Bank of Ireland) - Swords Business Park","3"
"60-44B-d12-1","978","44B","Outside Luas Station - Hill View","3"
"60-44-d12-1","978","44","The Helix - Enniskerry Village","3"
"60-46A-d12-1","978","46A","Phoenix Park Gate - University College Dublin","3"
"60-46E-d12-1","978","46E","Outside Train Station - Mountjoy Square","3"
"60-47-d12-1","978","47","Poolbeg Street - Castlethorn Estate","3"
"60-49-d12-1","978","49","Trinity College - Tallaght, The Square Shopping Centre","3"
"60-4-d12-1","978","4","Harristown Bus Garage - Monkstown Avenue (Richmond Grove)","3"
"60-51D-d12-1","978","51D","Aston Quay - Woodford Hill","3"
"60-52-d12-1","978","52","Ringsend Road - Intel Campus 1","3"
"60-53-d12-1","978","53","Talbot Street (opp Bank of Ireland) - Irish Ferries Terminal","3"
"60-54A-d12-1","978","54A","Trinity College - Kiltipper Way","3"
"60-56A-d12-1","978","56A","Ringsend Road - The Square Shopping Centre","3"
"60-61-d12-1","978","61","Eden Quay - Edmondstown Road (Rockbrook Park School)","3"
"60-65B-d12-1","978","65B","Poolbeg Street - Bianconi Avenue","3"
"60-65-d12-1","978","65","Poolbeg Street - Valleymount Road","3"
"60-68A-d12-1","978","68A","Hawkin's Street - Bulfin Road","3"
"60-68-d12-1","978","68","Hawkin's Street - Greenoge","3"
"60-68X-d12-1","978","68X","Greenoge - Poolbeg Street","3"
"60-69-d12-1","978","69","Hawkin's Street - Community School","3"
"60-69X-d12-1","978","69X","Hawkin's Street - Community School","3"
"60-6-d12-1","978","6","National Lottery Head Quarters - Outside Train Station","3"
"60-70-d12-1","978","70","Burlington Road (Mespil Road) - Dunboyne Village","3"
"60-70D-d12-1","978","70D","The Helix - Dunboyne Village","3"
"60-77A-d12-1","978","77A","Ringsend Road - Bianconi Avenue","3"
"60-77X-d12-1","978","77X","Bianconi Avenue - University College Dublin","3"
"60-79A-d12-1","978","79A","Aston Quay - Park West Avenue","3"
"60-79-d12-1","978","79","Aston Quay - Spiddal Park","3"
"60-7A-d12-1","978","7A","Mountjoy Square Park - Loughlinstown Wood Estate","3"
"60-7B-d12-1","978","7B","Mountjoy Square - Beechfield Manor","3"
"60-7-d12-1","978","7","Mountjoy Square Park - Bride's Glen Bus Stop","3"
"60-7D-d12-1","978","7D","Mountjoy Square - Castle Street","3"
"60-83A-d12-1","978","83A","Harristown Bus Garage - Stannaway Court","3"
"60-83-d12-1","978","83","Harristown Bus Garage - Stannaway Court","3"
"60-84A-d12-1","978","84A","Temple Road - Outside Train Station","3"
"60-84-d12-1","978","84","Temple Road - Newcastle Road (Sea Road)","3"
"60-84X-d12-1","978","84X","Trinity College - Newcastle Road (Sea Road)","3"
"60-9-d12-1","978","9","Charlestown Shopping Centre - Greenhills College","3"
"60-C1-d12-1","978","C1","Saint John's Church - Outside Train Station","3"
"60-C2-d12-1","978","C2","Saint John's Church - Outside Train Station","3"
"60-C3-d12-1","978","C3","Ringsend Road - Hayfield","3"
"60-C4-d12-1","978","C4","Ringsend Road - Straffan Road","3"
"60-C5-d12-1","978","C5","Ringsend Road - Hayfield","3"
"60-C6-d12-1","978","C6","Ringsend Road - Straffan Road","3"
"60-H1-d12-1","978","H1","National Lottery Head Quarters - Old Race Course","3"
"60-H2-d12-1","978","H2","National Lottery Head Quarters - Malahide Garda Station","3"
"60-H3-d12-1","978","H3","National Lottery Head Quarters - Howth Summit","3"
"60-H9-d12-1","978","H9","All Saints Road - National Lottery Head Quarters","3"
"60-L53-d12-1","978","L53","Outside Train Station - Liffey Valley Shopping Centre","3"
"60-L54-d12-1","978","L54","Red Cow Luas - River Forest","3"
"60-L58-d12-1","978","L58","River Forest - Hazelhatch Station","3"
"60-L59-d12-1","978","L59","River Forest - Hazelhatch Station","3"
"60-P29-d12-1","978","P29","Ringsend Road - Outside Train Station","3"
"60-X25-d12-1","978","X25","University College Dublin - Kingsbury Estate","3"
"60-X26-d12-1","978","X26","Straffan Road (Kingsbury Estate) - Lower Leeson Street","3"
"60-X27-d12-1","978","X27","University College Dublin - Salesian College","3"
"60-X28-d12-1","978","X28","University College Dublin - Salesian College","3"
"60-X30-d12-1","978","X30","University College Dublin - The Paddocks Drive","3"
"60-X31-d12-1","978","X31","Earlsfort Terrace - River Forest","3"
"60-X32-d12-1","978","X32","Earlsfort Terrace - Hewlett Packard","3"
