service_id,date,exception_type
"TA+b002v","20220814","2"
"TA+b002v","20220821","2"
"TA+b002v","20220828","2"
"TA+b002v","20220904","2"
"TA+b002v","20220911","2"
"TA+b002v","20220918","2"
"TA+b002v","20220925","2"
"TA+b002v","20221002","2"
"TA+b002w","20211010","2"
"TA+b002w","20211017","2"
"TA+b002w","20211024","2"
"TA+b002w","20211031","2"
"TA+b002w","20211107","2"
"TA+b002w","20211114","2"
"TA+b002w","20211121","2"
"TA+b002w","20211128","2"
"TA+b002w","20211205","2"
"TA+b002w","20211212","2"
"TA+b002w","20211219","2"
"TA+b002w","20211226","2"
"TA+b002w","20220102","2"
"TA+b002w","20220109","2"
"TA+b002w","20220116","2"
"TA+b002w","20220123","2"
"TA+b002w","20220206","2"
"TA+b002w","20220213","2"
"TA+b002w","20220220","2"
"TA+b002w","20220227","2"
"TA+b002w","20220306","2"
"TA+b002w","20220313","2"
"TA+b002w","20220320","2"
"TA+b002w","20220327","2"
"TA+b002w","20220403","2"
"TA+b002w","20220410","2"
"TA+b002w","20220417","2"
"TA+b002w","20220424","2"
"TA+b002w","20220501","2"
"TA+b002w","20220508","2"
"TA+b002w","20220515","2"
"TA+b002w","20220522","2"
"TA+b002w","20220529","2"
"TA+b002w","20220605","2"
"TA+b002w","20220612","2"
"TA+b002w","20220619","2"
"TA+b002w","20220626","2"
"TA+b002w","20220703","2"
"TA+b002w","20220710","2"
"TA+b002w","20220717","2"
"TA+b002w","20220724","2"
"TA+b002w","20220731","2"
"TA+b002w","20220807","2"
"TA+b002w","20220814","2"
"TA+b002w","20220821","2"
"TA+b002w","20220828","2"
"TA+b002w","20220904","2"
"TA+b002w","20220911","2"
"TA+b002w","20220918","2"
"TA+b002w","20220925","2"
"TA+b002w","20221002","2"
"TA+b002x","20211010","2"
"TA+b002x","20211017","2"
"TA+b002x","20211024","2"
"TA+b002x","20211031","2"
"TA+b002x","20211107","2"
"TA+b002x","20211114","2"
"TA+b002x","20211121","2"
"TA+b002x","20211128","2"
"TA+b002x","20211205","2"
"TA+b002x","20211212","2"
"TA+b002x","20211219","2"
"TA+b002x","20211226","2"
"TA+b002x","20220102","2"
"TA+b002x","20220109","2"
"TA+b002x","20220116","2"
"TA+b002x","20220123","2"
"TA+b002x","20220130","2"
"TA+b002x","20220213","2"
"TA+b002x","20220220","2"
"TA+b002x","20220227","2"
"TA+b002x","20220306","2"
"TA+b002x","20220313","2"
"TA+b002x","20220320","2"
"TA+b002x","20220327","2"
"TA+b002x","20220403","2"
"TA+b002x","20220410","2"
"TA+b002x","20220417","2"
"TA+b002x","20220424","2"
"TA+b002x","20220501","2"
"TA+b002x","20220508","2"
"TA+b002x","20220515","2"
"TA+b002x","20220522","2"
"TA+b002x","20220529","2"
"TA+b002x","20220605","2"
"TA+b002x","20220612","2"
"TA+b002x","20220619","2"
"TA+b002x","20220626","2"
"TA+b002x","20220703","2"
"TA+b002x","20220710","2"
"TA+b002x","20220717","2"
"TA+b002x","20220724","2"
"TA+b002x","20220731","2"
"TA+b002x","20220807","2"
"TA+b002x","20220814","2"
"TA+b002x","20220821","2"
"TA+b002x","20220828","2"
"TA+b002x","20220904","2"
"TA+b002x","20220911","2"
"TA+b002x","20220918","2"
"TA+b002x","20220925","2"
"TA+b002x","20221002","2"
"TA+b002y","20211010","2"
"TA+b002y","20211017","2"
"TA+b002y","20211024","2"
"TA+b002y","20211031","2"
"TA+b002y","20211107","2"
"TA+b002y","20211114","2"
"TA+b002y","20211121","2"
"TA+b002y","20211128","2"
"TA+b002y","20211205","2"
"TA+b002y","20211212","2"
"TA+b002y","20211219","2"
"TA+b002y","20211226","2"
"TA+b002y","20220102","2"
"TA+b002y","20220109","2"
"TA+b002y","20220116","2"
"TA+b002y","20220123","2"
"TA+b002y","20220130","2"
"TA+b002y","20220206","2"
"TA+b002y","20220220","2"
"TA+b002y","20220227","2"
"TA+b002y","20220306","2"
"TA+b002y","20220313","2"
"TA+b002y","20220320","2"
"TA+b002y","20220327","2"
"TA+b002y","20220403","2"
"TA+b002y","20220410","2"
"TA+b002y","20220417","2"
"TA+b002y","20220424","2"
"TA+b002y","20220501","2"
"TA+b002y","20220508","2"
"TA+b002y","20220515","2"
"TA+b002y","20220522","2"
"TA+b002y","20220529","2"
"TA+b002y","20220605","2"
"TA+b002y","20220612","2"
"TA+b002y","20220619","2"
"TA+b002y","20220626","2"
"TA+b002y","20220703","2"
"TA+b002y","20220710","2"
"TA+b002y","20220717","2"
"TA+b002y","20220724","2"
"TA+b002y","20220731","2"
"TA+b002y","20220807","2"
"TA+b002y","20220814","2"
"TA+b002y","20220821","2"
"TA+b002y","20220828","2"
"TA+b002y","20220904","2"
"TA+b002y","20220911","2"
"TA+b002y","20220918","2"
"TA+b002y","20220925","2"
"TA+b002y","20221002","2"
"TA+b002z","20211010","2"
"TA+b002z","20211017","2"
"TA+b002z","20211024","2"
"TA+b002z","20211031","2"
"TA+b002z","20211107","2"
"TA+b002z","20211114","2"
"TA+b002z","20211121","2"
"TA+b002z","20211128","2"
"TA+b002z","20211205","2"
"TA+b002z","20211212","2"
"TA+b002z","20211219","2"
"TA+b002z","20211226","2"
"TA+b002z","20220102","2"
"TA+b002z","20220109","2"
"TA+b002z","20220116","2"
"TA+b002z","20220123","2"
"TA+b002z","20220130","2"
"TA+b002z","20220206","2"
"TA+b002z","20220213","2"
"TA+b002z","20220227","2"
"TA+b002z","20220306","2"
"TA+b002z","20220313","2"
"TA+b002z","20220320","2"
"TA+b002z","20220327","2"
"TA+b002z","20220403","2"
"TA+b002z","20220410","2"
"TA+b002z","20220417","2"
"TA+b002z","20220424","2"
"TA+b002z","20220501","2"
"TA+b002z","20220508","2"
"TA+b002z","20220515","2"
"TA+b002z","20220522","2"
"TA+b002z","20220529","2"
"TA+b002z","20220605","2"
"TA+b002z","20220612","2"
"TA+b002z","20220619","2"
"TA+b002z","20220626","2"
"TA+b002z","20220703","2"
"TA+b002z","20220710","2"
"TA+b002z","20220717","2"
"TA+b002z","20220724","2"
"TA+b002z","20220731","2"
"TA+b002z","20220807","2"
"TA+b002z","20220814","2"
"TA+b002z","20220821","2"
"TA+b002z","20220828","2"
"TA+b002z","20220904","2"
"TA+b002z","20220911","2"
"TA+b002z","20220918","2"
"TA+b002z","20220925","2"
"TA+b002z","20221002","2"
"TA+b0030","20211010","2"
"TA+b0030","20211017","2"
"TA+b0030","20211024","2"
"TA+b0030","20211031","2"
"TA+b0030","20211107","2"
"TA+b0030","20211114","2"
"TA+b0030","20211121","2"
"TA+b0030","20211128","2"
"TA+b0030","20211205","2"
"TA+b0030","20211212","2"
"TA+b0030","20211219","2"
"TA+b0030","20211226","2"
"TA+b0030","20220102","2"
"TA+b0030","20220109","2"
"TA+b0030","20220116","2"
"TA+b0030","20220123","2"
"TA+b0030","20220130","2"
"TA+b0030","20220206","2"
"TA+b0030","20220213","2"
"TA+b0030","20220220","2"
"TA+b0030","20220306","2"
"TA+b0030","20220313","2"
"TA+b0030","20220320","2"
"TA+b0030","20220327","2"
"TA+b0030","20220403","2"
"TA+b0030","20220410","2"
"TA+b0030","20220417","2"
"TA+b0030","20220424","2"
"TA+b0030","20220501","2"
"TA+b0030","20220508","2"
"TA+b0030","20220515","2"
"TA+b0030","20220522","2"
"TA+b0030","20220529","2"
"TA+b0030","20220605","2"
"TA+b0030","20220612","2"
"TA+b0030","20220619","2"
"TA+b0030","20220626","2"
"TA+b0030","20220703","2"
"TA+b0030","20220710","2"
"TA+b0030","20220717","2"
"TA+b0030","20220724","2"
"TA+b0030","20220731","2"
"TA+b0030","20220807","2"
"TA+b0030","20220814","2"
"TA+b0030","20220821","2"
"TA+b0030","20220828","2"
"TA+b0030","20220904","2"
"TA+b0030","20220911","2"
"TA+b0030","20220918","2"
"TA+b0030","20220925","2"
"TA+b0030","20221002","2"
"TA+b0031","20211011","2"
"TA+b0031","20211012","2"
"TA+b0031","20211013","2"
"TA+b0031","20211014","2"
"TA+b0031","20211018","2"
"TA+b0031","20211019","2"
"TA+b0031","20211020","2"
"TA+b0031","20211021","2"
"TA+b0031","20211025","2"
"TA+b0031","20211026","2"
"TA+b0031","20211027","2"
"TA+b0031","20211028","2"
"TA+b0031","20211101","2"
"TA+b0031","20211102","2"
"TA+b0031","20211103","2"
"TA+b0031","20211104","2"
"TA+b0031","20211108","2"
"TA+b0031","20211109","2"
"TA+b0031","20211110","2"
"TA+b0031","20211111","2"
"TA+b0031","20211115","2"
"TA+b0031","20211116","2"
"TA+b0031","20211117","2"
"TA+b0031","20211118","2"
"TA+b0031","20211122","2"
"TA+b0031","20211123","2"
"TA+b0031","20211124","2"
"TA+b0031","20211125","2"
"TA+b0031","20211129","2"
"TA+b0031","20211130","2"
"TA+b0031","20211201","2"
"TA+b0031","20211202","2"
"TA+b0031","20211206","2"
"TA+b0031","20211207","2"
"TA+b0031","20211208","2"
"TA+b0031","20211209","2"
"TA+b0031","20211213","2"
"TA+b0031","20211214","2"
"TA+b0031","20211215","2"
"TA+b0031","20211216","2"
"TA+b0031","20211227","2"
"TA+b0031","20211228","2"
"TA+b0031","20211229","2"
"TA+b0031","20211230","2"
"TA+b0031","20220103","2"
"TA+b0031","20220104","2"
"TA+b0031","20220105","2"
"TA+b0031","20220106","2"
"TA+b0031","20220110","2"
"TA+b0031","20220111","2"
"TA+b0031","20220112","2"
"TA+b0031","20220113","2"
"TA+b0031","20220117","2"
"TA+b0031","20220118","2"
"TA+b0031","20220119","2"
"TA+b0031","20220120","2"
"TA+b0031","20220124","2"
"TA+b0031","20220125","2"
"TA+b0031","20220126","2"
"TA+b0031","20220127","2"
"TA+b0031","20220131","2"
"TA+b0031","20220201","2"
"TA+b0031","20220202","2"
"TA+b0031","20220203","2"
"TA+b0031","20220207","2"
"TA+b0031","20220208","2"
"TA+b0031","20220209","2"
"TA+b0031","20220210","2"
"TA+b0031","20220214","2"
"TA+b0031","20220215","2"
"TA+b0031","20220216","2"
"TA+b0031","20220217","2"
"TA+b0031","20220221","2"
"TA+b0031","20220222","2"
"TA+b0031","20220223","2"
"TA+b0031","20220224","2"
"TA+b0031","20220228","2"
"TA+b0031","20220301","2"
"TA+b0031","20220302","2"
"TA+b0031","20220303","2"
"TA+b0031","20220307","2"
"TA+b0031","20220308","2"
"TA+b0031","20220309","2"
"TA+b0031","20220310","2"
"TA+b0031","20220314","2"
"TA+b0031","20220315","2"
"TA+b0031","20220316","2"
"TA+b0031","20220317","2"
"TA+b0031","20220321","2"
"TA+b0031","20220322","2"
"TA+b0031","20220323","2"
"TA+b0031","20220324","2"
"TA+b0031","20220328","2"
"TA+b0031","20220329","2"
"TA+b0031","20220330","2"
"TA+b0031","20220331","2"
"TA+b0031","20220404","2"
"TA+b0031","20220405","2"
"TA+b0031","20220406","2"
"TA+b0031","20220407","2"
"TA+b0031","20220411","2"
"TA+b0031","20220412","2"
"TA+b0031","20220413","2"
"TA+b0031","20220414","2"
"TA+b0031","20220418","2"
"TA+b0031","20220419","2"
"TA+b0031","20220420","2"
"TA+b0031","20220421","2"
"TA+b0031","20220425","2"
"TA+b0031","20220426","2"
"TA+b0031","20220427","2"
"TA+b0031","20220428","2"
"TA+b0031","20220502","2"
"TA+b0031","20220503","2"
"TA+b0031","20220504","2"
"TA+b0031","20220505","2"
"TA+b0031","20220509","2"
"TA+b0031","20220510","2"
"TA+b0031","20220511","2"
"TA+b0031","20220512","2"
"TA+b0031","20220516","2"
"TA+b0031","20220517","2"
"TA+b0031","20220518","2"
"TA+b0031","20220519","2"
"TA+b0031","20220523","2"
"TA+b0031","20220524","2"
"TA+b0031","20220525","2"
"TA+b0031","20220526","2"
"TA+b0031","20220530","2"
"TA+b0031","20220531","2"
"TA+b0031","20220601","2"
"TA+b0031","20220602","2"
"TA+b0031","20220606","2"
"TA+b0031","20220607","2"
"TA+b0031","20220608","2"
"TA+b0031","20220609","2"
"TA+b0031","20220613","2"
"TA+b0031","20220614","2"
"TA+b0031","20220615","2"
"TA+b0031","20220616","2"
"TA+b0031","20220620","2"
"TA+b0031","20220621","2"
"TA+b0031","20220622","2"
"TA+b0031","20220623","2"
"TA+b0031","20220627","2"
"TA+b0031","20220628","2"
"TA+b0031","20220629","2"
"TA+b0031","20220630","2"
"TA+b0031","20220704","2"
"TA+b0031","20220705","2"
"TA+b0031","20220706","2"
"TA+b0031","20220707","2"
"TA+b0031","20220711","2"
"TA+b0031","20220712","2"
"TA+b0031","20220713","2"
"TA+b0031","20220714","2"
"TA+b0031","20220718","2"
"TA+b0031","20220719","2"
"TA+b0031","20220720","2"
"TA+b0031","20220721","2"
"TA+b0031","20220725","2"
"TA+b0031","20220726","2"
"TA+b0031","20220727","2"
"TA+b0031","20220728","2"
"TA+b0031","20220801","2"
"TA+b0031","20220802","2"
"TA+b0031","20220803","2"
"TA+b0031","20220804","2"
"TA+b0031","20220808","2"
"TA+b0031","20220809","2"
"TA+b0031","20220810","2"
"TA+b0031","20220811","2"
"TA+b0031","20220815","2"
"TA+b0031","20220816","2"
"TA+b0031","20220817","2"
"TA+b0031","20220818","2"
"TA+b0031","20220822","2"
"TA+b0031","20220823","2"
"TA+b0031","20220824","2"
"TA+b0031","20220825","2"
"TA+b0031","20220829","2"
"TA+b0031","20220830","2"
"TA+b0031","20220831","2"
"TA+b0031","20220901","2"
"TA+b0031","20220905","2"
"TA+b0031","20220906","2"
"TA+b0031","20220907","2"
"TA+b0031","20220908","2"
"TA+b0031","20220912","2"
"TA+b0031","20220913","2"
"TA+b0031","20220914","2"
"TA+b0031","20220915","2"
"TA+b0031","20220919","2"
"TA+b0031","20220920","2"
"TA+b0031","20220921","2"
"TA+b0031","20220922","2"
"TA+b0031","20220926","2"
"TA+b0031","20220927","2"
"TA+b0031","20220928","2"
"TA+b0031","20220929","2"
"TA+b0031","20221003","2"
"TA+b0032","20211009","2"
"TA+b0032","20211011","2"
"TA+b0032","20211012","2"
"TA+b0032","20211013","2"
"TA+b0032","20211016","2"
"TA+b0032","20211018","2"
"TA+b0032","20211019","2"
"TA+b0032","20211020","2"
"TA+b0032","20211023","2"
"TA+b0032","20211025","2"
"TA+b0032","20211026","2"
"TA+b0032","20211027","2"
"TA+b0032","20211030","2"
"TA+b0032","20211101","2"
"TA+b0032","20211102","2"
"TA+b0032","20211103","2"
"TA+b0032","20211106","2"
"TA+b0032","20211108","2"
"TA+b0032","20211109","2"
"TA+b0032","20211110","2"
"TA+b0032","20211113","2"
"TA+b0032","20211115","2"
"TA+b0032","20211116","2"
"TA+b0032","20211117","2"
"TA+b0032","20211120","2"
"TA+b0032","20211122","2"
"TA+b0032","20211123","2"
"TA+b0032","20211124","2"
"TA+b0032","20211127","2"
"TA+b0032","20211129","2"
"TA+b0032","20211130","2"
"TA+b0032","20211201","2"
"TA+b0032","20211204","2"
"TA+b0032","20211206","2"
"TA+b0032","20211207","2"
"TA+b0032","20211208","2"
"TA+b0032","20211211","2"
"TA+b0032","20211213","2"
"TA+b0032","20211214","2"
"TA+b0032","20211215","2"
"TA+b0032","20211218","2"
"TA+b0032","20211220","2"
"TA+b0032","20211221","2"
"TA+b0032","20211222","2"
"TA+b0032","20211225","2"
"TA+b0032","20220103","2"
"TA+b0032","20220104","2"
"TA+b0032","20220105","2"
"TA+b0032","20220108","2"
"TA+b0032","20220110","2"
"TA+b0032","20220111","2"
"TA+b0032","20220112","2"
"TA+b0032","20220115","2"
"TA+b0032","20220117","2"
"TA+b0032","20220118","2"
"TA+b0032","20220119","2"
"TA+b0032","20220122","2"
"TA+b0032","20220124","2"
"TA+b0032","20220125","2"
"TA+b0032","20220126","2"
"TA+b0032","20220129","2"
"TA+b0032","20220131","2"
"TA+b0032","20220201","2"
"TA+b0032","20220202","2"
"TA+b0032","20220205","2"
"TA+b0032","20220207","2"
"TA+b0032","20220208","2"
"TA+b0032","20220209","2"
"TA+b0032","20220212","2"
"TA+b0032","20220214","2"
"TA+b0032","20220215","2"
"TA+b0032","20220216","2"
"TA+b0032","20220219","2"
"TA+b0032","20220221","2"
"TA+b0032","20220222","2"
"TA+b0032","20220223","2"
"TA+b0032","20220226","2"
"TA+b0032","20220228","2"
"TA+b0032","20220301","2"
"TA+b0032","20220302","2"
"TA+b0032","20220305","2"
"TA+b0032","20220307","2"
"TA+b0032","20220308","2"
"TA+b0032","20220309","2"
"TA+b0032","20220312","2"
"TA+b0032","20220314","2"
"TA+b0032","20220315","2"
"TA+b0032","20220316","2"
"TA+b0032","20220319","2"
"TA+b0032","20220321","2"
"TA+b0032","20220322","2"
"TA+b0032","20220323","2"
"TA+b0032","20220326","2"
"TA+b0032","20220328","2"
"TA+b0032","20220329","2"
"TA+b0032","20220330","2"
"TA+b0032","20220402","2"
"TA+b0032","20220404","2"
"TA+b0032","20220405","2"
"TA+b0032","20220406","2"
"TA+b0032","20220409","2"
"TA+b0032","20220411","2"
"TA+b0032","20220412","2"
"TA+b0032","20220413","2"
"TA+b0032","20220416","2"
"TA+b0032","20220418","2"
"TA+b0032","20220419","2"
"TA+b0032","20220420","2"
"TA+b0032","20220423","2"
"TA+b0032","20220425","2"
"TA+b0032","20220426","2"
"TA+b0032","20220427","2"
"TA+b0032","20220430","2"
"TA+b0032","20220502","2"
"TA+b0032","20220503","2"
"TA+b0032","20220504","2"
"TA+b0032","20220507","2"
"TA+b0032","20220509","2"
"TA+b0032","20220510","2"
"TA+b0032","20220511","2"
"TA+b0032","20220514","2"
"TA+b0032","20220516","2"
"TA+b0032","20220517","2"
"TA+b0032","20220518","2"
"TA+b0032","20220521","2"
"TA+b0032","20220523","2"
"TA+b0032","20220524","2"
"TA+b0032","20220525","2"
"TA+b0032","20220528","2"
"TA+b0032","20220530","2"
"TA+b0032","20220531","2"
"TA+b0032","20220601","2"
"TA+b0032","20220604","2"
"TA+b0032","20220606","2"
"TA+b0032","20220607","2"
"TA+b0032","20220608","2"
"TA+b0032","20220611","2"
"TA+b0032","20220613","2"
"TA+b0032","20220614","2"
"TA+b0032","20220615","2"
"TA+b0032","20220618","2"
"TA+b0032","20220620","2"
"TA+b0032","20220621","2"
"TA+b0032","20220622","2"
"TA+b0032","20220625","2"
"TA+b0032","20220627","2"
"TA+b0032","20220628","2"
"TA+b0032","20220629","2"
"TA+b0032","20220702","2"
"TA+b0032","20220704","2"
"TA+b0032","20220705","2"
"TA+b0032","20220706","2"
"TA+b0032","20220709","2"
"TA+b0032","20220711","2"
"TA+b0032","20220712","2"
"TA+b0032","20220713","2"
"TA+b0032","20220716","2"
"TA+b0032","20220718","2"
"TA+b0032","20220719","2"
"TA+b0032","20220720","2"
"TA+b0032","20220723","2"
"TA+b0032","20220725","2"
"TA+b0032","20220726","2"
"TA+b0032","20220727","2"
"TA+b0032","20220730","2"
"TA+b0032","20220801","2"
"TA+b0032","20220802","2"
"TA+b0032","20220803","2"
"TA+b0032","20220806","2"
"TA+b0032","20220808","2"
"TA+b0032","20220809","2"
"TA+b0032","20220810","2"
"TA+b0032","20220813","2"
"TA+b0032","20220815","2"
"TA+b0032","20220816","2"
"TA+b0032","20220817","2"
"TA+b0032","20220820","2"
"TA+b0032","20220822","2"
"TA+b0032","20220823","2"
"TA+b0032","20220824","2"
"TA+b0032","20220827","2"
"TA+b0032","20220829","2"
"TA+b0032","20220830","2"
"TA+b0032","20220831","2"
"TA+b0032","20220903","2"
"TA+b0032","20220905","2"
"TA+b0032","20220906","2"
"TA+b0032","20220907","2"
"TA+b0032","20220910","2"
"TA+b0032","20220912","2"
"TA+b0032","20220913","2"
"TA+b0032","20220914","2"
"TA+b0032","20220917","2"
"TA+b0032","20220919","2"
"TA+b0032","20220920","2"
"TA+b0032","20220921","2"
"TA+b0032","20220924","2"
"TA+b0032","20220926","2"
"TA+b0032","20220927","2"
"TA+b0032","20220928","2"
"TA+b0032","20221001","2"
"TA+b0032","20221003","2"
"TA+b0033","20211011","2"
"TA+b0033","20211012","2"
"TA+b0033","20211013","2"
"TA+b0033","20211014","2"
"TA+b0033","20211018","2"
"TA+b0033","20211019","2"
"TA+b0033","20211020","2"
"TA+b0033","20211021","2"
"TA+b0033","20211025","2"
"TA+b0033","20211026","2"
"TA+b0033","20211027","2"
"TA+b0033","20211028","2"
"TA+b0033","20211101","2"
"TA+b0033","20211102","2"
"TA+b0033","20211103","2"
"TA+b0033","20211104","2"
"TA+b0033","20211108","2"
"TA+b0033","20211109","2"
"TA+b0033","20211110","2"
"TA+b0033","20211111","2"
"TA+b0033","20211115","2"
"TA+b0033","20211116","2"
"TA+b0033","20211117","2"
"TA+b0033","20211118","2"
"TA+b0033","20211122","2"
"TA+b0033","20211123","2"
"TA+b0033","20211124","2"
"TA+b0033","20211125","2"
"TA+b0033","20211129","2"
"TA+b0033","20211130","2"
"TA+b0033","20211201","2"
"TA+b0033","20211202","2"
"TA+b0033","20211206","2"
"TA+b0033","20211207","2"
"TA+b0033","20211208","2"
"TA+b0033","20211209","2"
"TA+b0033","20211220","2"
"TA+b0033","20211221","2"
"TA+b0033","20211222","2"
"TA+b0033","20211223","2"
"TA+b0033","20211227","2"
"TA+b0033","20211228","2"
"TA+b0033","20211229","2"
"TA+b0033","20211230","2"
"TA+b0033","20220103","2"
"TA+b0033","20220104","2"
"TA+b0033","20220105","2"
"TA+b0033","20220106","2"
"TA+b0033","20220110","2"
"TA+b0033","20220111","2"
"TA+b0033","20220112","2"
"TA+b0033","20220113","2"
"TA+b0033","20220117","2"
"TA+b0033","20220118","2"
"TA+b0033","20220119","2"
"TA+b0033","20220120","2"
"TA+b0033","20220124","2"
"TA+b0033","20220125","2"
"TA+b0033","20220126","2"
"TA+b0033","20220127","2"
"TA+b0033","20220131","2"
"TA+b0033","20220201","2"
"TA+b0033","20220202","2"
"TA+b0033","20220203","2"
"TA+b0033","20220207","2"
"TA+b0033","20220208","2"
"TA+b0033","20220209","2"
"TA+b0033","20220210","2"
"TA+b0033","20220214","2"
"TA+b0033","20220215","2"
"TA+b0033","20220216","2"
"TA+b0033","20220217","2"
"TA+b0033","20220221","2"
"TA+b0033","20220222","2"
"TA+b0033","20220223","2"
"TA+b0033","20220224","2"
"TA+b0033","20220228","2"
"TA+b0033","20220301","2"
"TA+b0033","20220302","2"
"TA+b0033","20220303","2"
"TA+b0033","20220307","2"
"TA+b0033","20220308","2"
"TA+b0033","20220309","2"
"TA+b0033","20220310","2"
"TA+b0033","20220314","2"
"TA+b0033","20220315","2"
"TA+b0033","20220316","2"
"TA+b0033","20220317","2"
"TA+b0033","20220321","2"
"TA+b0033","20220322","2"
"TA+b0033","20220323","2"
"TA+b0033","20220324","2"
"TA+b0033","20220328","2"
"TA+b0033","20220329","2"
"TA+b0033","20220330","2"
"TA+b0033","20220331","2"
"TA+b0033","20220404","2"
"TA+b0033","20220405","2"
"TA+b0033","20220406","2"
"TA+b0033","20220407","2"
"TA+b0033","20220411","2"
"TA+b0033","20220412","2"
"TA+b0033","20220413","2"
"TA+b0033","20220414","2"
"TA+b0033","20220418","2"
"TA+b0033","20220419","2"
"TA+b0033","20220420","2"
"TA+b0033","20220421","2"
"TA+b0033","20220425","2"
"TA+b0033","20220426","2"
"TA+b0033","20220427","2"
"TA+b0033","20220428","2"
"TA+b0033","20220502","2"
"TA+b0033","20220503","2"
"TA+b0033","20220504","2"
"TA+b0033","20220505","2"
"TA+b0033","20220509","2"
"TA+b0033","20220510","2"
"TA+b0033","20220511","2"
"TA+b0033","20220512","2"
"TA+b0033","20220516","2"
"TA+b0033","20220517","2"
"TA+b0033","20220518","2"
"TA+b0033","20220519","2"
"TA+b0033","20220523","2"
"TA+b0033","20220524","2"
"TA+b0033","20220525","2"
"TA+b0033","20220526","2"
"TA+b0033","20220530","2"
"TA+b0033","20220531","2"
"TA+b0033","20220601","2"
"TA+b0033","20220602","2"
"TA+b0033","20220606","2"
"TA+b0033","20220607","2"
"TA+b0033","20220608","2"
"TA+b0033","20220609","2"
"TA+b0033","20220613","2"
"TA+b0033","20220614","2"
"TA+b0033","20220615","2"
"TA+b0033","20220616","2"
"TA+b0033","20220620","2"
"TA+b0033","20220621","2"
"TA+b0033","20220622","2"
"TA+b0033","20220623","2"
"TA+b0033","20220627","2"
"TA+b0033","20220628","2"
"TA+b0033","20220629","2"
"TA+b0033","20220630","2"
"TA+b0033","20220704","2"
"TA+b0033","20220705","2"
"TA+b0033","20220706","2"
"TA+b0033","20220707","2"
"TA+b0033","20220711","2"
"TA+b0033","20220712","2"
"TA+b0033","20220713","2"
"TA+b0033","20220714","2"
"TA+b0033","20220718","2"
"TA+b0033","20220719","2"
"TA+b0033","20220720","2"
"TA+b0033","20220721","2"
"TA+b0033","20220725","2"
"TA+b0033","20220726","2"
"TA+b0033","20220727","2"
"TA+b0033","20220728","2"
"TA+b0033","20220801","2"
"TA+b0033","20220802","2"
"TA+b0033","20220803","2"
"TA+b0033","20220804","2"
"TA+b0033","20220808","2"
"TA+b0033","20220809","2"
"TA+b0033","20220810","2"
"TA+b0033","20220811","2"
"TA+b0033","20220815","2"
"TA+b0033","20220816","2"
"TA+b0033","20220817","2"
"TA+b0033","20220818","2"
"TA+b0033","20220822","2"
"TA+b0033","20220823","2"
"TA+b0033","20220824","2"
"TA+b0033","20220825","2"
"TA+b0033","20220829","2"
"TA+b0033","20220830","2"
"TA+b0033","20220831","2"
"TA+b0033","20220901","2"
"TA+b0033","20220905","2"
"TA+b0033","20220906","2"
"TA+b0033","20220907","2"
"TA+b0033","20220908","2"
"TA+b0033","20220912","2"
"TA+b0033","20220913","2"
"TA+b0033","20220914","2"
"TA+b0033","20220915","2"
"TA+b0033","20220919","2"
"TA+b0033","20220920","2"
"TA+b0033","20220921","2"
"TA+b0033","20220922","2"
"TA+b0033","20220926","2"
"TA+b0033","20220927","2"
"TA+b0033","20220928","2"
"TA+b0033","20220929","2"
"TA+b0033","20221003","2"
"TA+b0034","20211009","2"
"TA+b0034","20211016","2"
"TA+b0034","20211023","2"
"TA+b0034","20211030","2"
"TA+b0034","20211106","2"
"TA+b0034","20211113","2"
"TA+b0034","20211120","2"
"TA+b0034","20211127","2"
"TA+b0034","20211204","2"
"TA+b0034","20211211","2"
"TA+b0034","20211218","2"
"TA+b0034","20211225","2"
"TA+b0034","20220101","2"
"TA+b0034","20220115","2"
"TA+b0034","20220122","2"
"TA+b0034","20220129","2"
"TA+b0034","20220205","2"
"TA+b0034","20220212","2"
"TA+b0034","20220219","2"
"TA+b0034","20220226","2"
"TA+b0034","20220305","2"
"TA+b0034","20220312","2"
"TA+b0034","20220319","2"
"TA+b0034","20220326","2"
"TA+b0034","20220402","2"
"TA+b0034","20220409","2"
"TA+b0034","20220416","2"
"TA+b0034","20220423","2"
"TA+b0034","20220430","2"
"TA+b0034","20220507","2"
"TA+b0034","20220514","2"
"TA+b0034","20220521","2"
"TA+b0034","20220528","2"
"TA+b0034","20220604","2"
"TA+b0034","20220611","2"
"TA+b0034","20220618","2"
"TA+b0034","20220625","2"
"TA+b0034","20220702","2"
"TA+b0034","20220709","2"
"TA+b0034","20220716","2"
"TA+b0034","20220723","2"
"TA+b0034","20220730","2"
"TA+b0034","20220806","2"
"TA+b0034","20220813","2"
"TA+b0034","20220820","2"
"TA+b0034","20220827","2"
"TA+b0034","20220903","2"
"TA+b0034","20220910","2"
"TA+b0034","20220917","2"
"TA+b0034","20220924","2"
"TA+b0034","20221001","2"
"TA+b0035","20211009","2"
"TA+b0035","20211016","2"
"TA+b0035","20211023","2"
"TA+b0035","20211030","2"
"TA+b0035","20211106","2"
"TA+b0035","20211113","2"
"TA+b0035","20211120","2"
"TA+b0035","20211127","2"
"TA+b0035","20211204","2"
"TA+b0035","20211211","2"
"TA+b0035","20211225","2"
"TA+b0035","20220101","2"
"TA+b0035","20220108","2"
"TA+b0035","20220115","2"
