stop_id,stop_name,stop_lat,stop_lon
"843GIR0105","Clonmel","52.3610561904894","-7.69953800636441"
"844GIR0106","Waterford","52.2663904751056","-7.11813717506716"
"846GIR0044","Galway","53.2736456625802","-9.046808655464"
"847GIR0042","Ardrahan","53.1572368955391","-8.81476793221053"
"847GIR0043","Athenry","53.3016933887469","-8.7485324461545"
"847GIR0045","Gort","53.0672945320162","-8.81405426752633"
"847GIR0046","Ballinasloe","53.3364505602222","-8.23982722973168"
"847GIR0047","Attymon","53.3213126928794","-8.60600017827257"
"847GIR0048","Woodlawn","53.3431559676258","-8.47160669511864"
"847GIR0049","Craughwell","53.2263868643926","-8.73589638887185"
"847GIR0050","Oranmore Train Station","53.276254291979","-8.944267989883"
"848GIR0069","Dromod","53.8591132687124","-7.91640969894148"
"848GIR0070","Carrick on Shannon","53.9383252825539","-8.10679121407622"
"849GIR0076","Ballina","54.109032922179","-9.16084557753423"
"849GIR0077","Manulla Junction","53.8277862393202","-9.19235324065014"
"849GIR0078","Westport","53.7961406237613","-9.51004263502421"
"849GIR0079","Ballyhaunis","53.7616488852682","-8.75878088930353"
"849GIR0080","Foxford","53.9828900944608","-9.13641614205021"
"849GIR0081","Castlebar, Castlebar","53.8474458942233","-9.28830883409035"
"849GIR0082","Claremorris","53.7206782826474","-9.00225624616603"
"850GIR0089","Roscommon","53.6243484296675","-8.19627292648683"
"850GIR0090","Boyle","53.9675326645564","-8.30461077450153"
"850GIR0091","Castlerea","53.7615295663762","-8.48571475738422"
"851GIR0092","Sligo","54.2720222961927","-8.48191816437536"
"851GIR0093","Ballymote","54.0881912685817","-8.5207792602291"
"851GIR0094","Collooney","54.1865157788472","-8.49488064369034"
